geneID	SCR1.1	SCR1.2	SCR2.1	SCR2.2	SCR3.1	SCR3.2	SCR4.1	SCR4.2	SCR5.1	SCR5.2	SiP1.1	SiP1.2	SiP2.1	SiP2.2	SiP3.1	SiP3.2	SiP4.1	SiP4.2	SiP5.1	SiP5.2
Adra1b	1.0714645699123766	3.885889403844902	1.117686721893012	3.563295333017299	0.41164268015458455	3.4423801492376493	0.4519653956794406	3.3063189506922637	0.5314457538869594	2.9685276761617643	0.6355011026944449	3.5393254656494753	0.6511268198098448	3.138601340551785	3.3765791869028927	0.20847648548230294	0.6130861899292457	3.2380969082057964	0.6875373733919727	2.7955281021563096
AI607873	2.039004588216967	5.810183444041632	3.566499993503777	6.814434434274261	1.8715234501081894	6.237800982117753	1.8821695073105504	6.6337458340902	2.353841464607696	5.998934743425386	2.64439680357091	6.186495819598628	3.777559435682195	7.0884725721923445	6.644027097119816	2.1090950061539773	2.720112642179105	6.548092454879188	3.2833408584478265	6.606838787197361
Aldh1a1	2.2711880524648356	3.377654472805541	1.7566406306584426	3.8300981990277476	1.1128588496506475	3.6376223555469664	1.2330691355791974	3.3558117657700697	1.6068640725217742	3.876995025137476	1.4078874926689113	3.614496377259688	1.1180363873016614	4.053559732928382	3.408223514112617	1.1098565323067324	0.9841588876866976	3.5751103309842898	1.3754715942565001	4.10802540472108
Aldh1a7	-3.65744354886026	0.04890626846958159	-5.377809849485888	0.8199909247093815	-2.135568749328284	0.4498625473143397	-3.7514032154813455	-0.39346930088617454	-1.3045033356725027	0.5862429153420723	-2.8988509005039407	-1.1654354646251741	-2.9257033969622	0.5053801634433792	0.37344286232162793	-3.677756031691276	-2.4368908790139505	0.7135876142473928	-1.9002310939401859	0.6804137589505987
Ampd3	5.386543555619625	7.408355225328609	5.4010208223979745	7.604582854097804	5.338898316663079	7.734300559969006	5.18364348815338	7.790753398290217	5.197059295959998	7.358152068377526	5.508089865908195	7.95018895510813	5.862866895603062	8.17410373374556	7.92965363189954	5.681544702901214	5.512007286856546	7.750613592193394	5.487590266037827	7.8728585213307785
Amy1	0.8111634117581237	2.6285101317493678	-2.304420469543381	5.526594085887692	-0.7440525698680676	4.1498596255040585	-0.9376919349243088	4.415128836660799	-2.2569330508150682	3.653319444635899	0.2286138492469142	3.055814644244339	-0.7273276248206473	5.464806801406553	4.533398433971033	0.22220469060114229	0.5995187384152164	5.004890911147392	-1.091334475867099	4.9371923732743355
Angpt4	2.879952628570268	5.537030378805827	0.6832605194869724	5.362659449403299	3.580233402896418	5.548943178984989	3.1826592687219617	5.909191624378579	2.170313421500224	4.687989528648527	2.9338232835047573	5.713658305921717	2.163329815791911	5.159886293997403	5.772699511942834	3.5194436335786774	3.7239028523009834	5.942727880174374	2.2018481813586055	4.797915861633929
Arl14epl	-0.2898885125801125	1.172791770269118	-0.02514973463984039	0.9875205379910927	0.05239597339511505	1.6167418711596269	-0.4787503570414026	1.4311644418604808	-0.2625700120053337	0.3752023755155577	0.06430527018186565	1.155263539389788	0.2831160542141445	-0.15256057399521578	0.9235393203259176	-5.25808446982124	-5.2414220529280895	0.977204788100753	-0.40578070810293526	0.9775116155056804
Arrdc2	2.1997722427065423	4.654455241177824	1.8577052883135032	4.799161952200419	1.9246964991194555	4.607267453274141	1.8009326539800417	4.5893887988930695	1.6812249208298378	4.281156980466366	2.2853268181764235	4.646936518698351	1.8472216515234707	4.946341630253768	5.122792547032319	2.4780437073933745	1.6893847453807405	4.859825885244298	1.9536142457260415	4.922234172705902
Aspn	0.9061351725550548	2.44313058433096	-1.2946486804885802	3.9291807122537756	2.2264752860417434	3.752155554918266	2.4728222403116855	4.235241246583934	1.9749074684246826	3.3370973381430296	1.255247254848752	3.5952022542202355	0.08672801674181702	4.2112681830778085	3.977699754910661	2.1362562630942064	2.859060061705724	4.5741128373659485	2.0913685067698498	3.4525903962802227
Atp1b1	4.669334002650102	6.787053049644715	4.990013100551201	7.145958195377154	4.085216687496011	7.452597184466352	4.270049691446167	7.60603979555277	4.983774975228338	7.066796753870012	4.5996563702516635	7.408388761441158	5.13231038613864	7.840490093725564	7.824597437660134	4.496258359101003	4.399244867884912	7.707887581659037	4.9554195381874475	7.71351819666385
Best1	-5.238135543315253	0.8290934825504687	-5.377809849485888	2.1981253924238295	-1.3987721354960094	1.2607110218253417	-1.6366482189280223	1.53835863582053	-1.1444094089725874	2.2345213704675095	-1.7620664599650033	0.10428937783952053	-5.271315690072758	2.15839689751561	1.1039521648092692	-1.5644348504941297	-0.9119413069633024	1.7725752607125034	-1.2727539798216456	1.7150253659848476
Bmp6	-1.3304342853300013	0.7399779852276391	-0.9902423254838769	1.2402065617145563	-1.0590618543590835	1.462026155492026	-1.4304110050054781	1.6413499100410016	-1.143673237648815	0.3814307494212168	-0.17531895150718096	0.8557133866819828	-1.183699995324074	2.105960687743453	1.6847151455831113	-0.8381393908025085	-0.20043707957857596	2.1024200745105897	-0.9685351677076767	1.124038871475755
Bmp8a	-1.7086084609133114	3.1494799827983986	-0.39883718800280865	3.592474034941475	-1.769434620077209	3.8584216905493043	-2.4572608616455347	4.0192173811500504	-1.4069960408449127	3.4976497217144704	-0.8436219410173335	3.770218692415602	-0.9556197472005076	3.36574660880094	3.8838684818311555	-2.384704632228846	-1.259438128015532	3.8178525808595336	-1.581832093737217	3.1131539948079787
C1qtnf5	-0.9849854094358281	0.4890814778181859	-1.9028767472776305	2.2773728890171827	-2.206467572447681	1.609188062192887	-0.9937706410154973	2.373416495581209	-0.9074338612607009	2.3002926519539755	-0.9178896267021867	1.3502816294410063	-0.9369091232619532	2.746715827770184	2.2318093458854116	-0.26589060944290616	-0.33895118541911634	2.5734804241301705	0.25642988063761557	2.5107276418552806
C3	-1.3247716843886173	0.1706436755008212	-1.9501568669327307	2.564402728320943	-3.3828623470491226	0.3538939786863665	-3.4117573984047054	1.5113643156912973	-1.4675525845056165	0.3059259745997918	-1.3048462339134466	1.39702412225861	-1.6615834933636984	1.973924195308381	0.8584579472358365	-0.031403199635789185	-3.3187554936850963	0.32014109557867815	-0.12346150764611415	1.426545843552731
Camp	-2.9258898709299506	-0.8401025241049351	-3.796509103658776	0.2261317686976376	-3.7149903941385234	0.014703804799664502	-3.7490703674306576	-0.05677363050193029	-3.070999743352265	0.1292149946166596	-1.5283119338690723	0.23903800335031358	-2.109127739987442	-0.014932396702231156	0.1817385274380342	-5.25808446982124	-5.2414220529280895	0.6662514015470937	-3.032767584108968	0.17966153529665743
Card14	-2.433685753041015	-0.9575769034793234	-2.9963864650276677	0.683181949612263	-0.502350735166559	-0.0569644873387134	-1.5349623705761835	0.07199357128325662	-1.653626967980633	0.6570365475493429	-5.217899309755417	-0.7726988710206468	-1.2475194793446256	0.6925896156627764	0.6987075878265682	-1.2249160072193903	-0.9271751594530044	0.25324242169169947	-2.058887736950291	1.406271219705189
Ccdc3	2.94102270298428	5.130290051301147	2.9163560149444194	5.9196358250254715	2.8689559329412484	5.636355876969605	2.924953573680273	5.691678544672826	3.2628000203556184	5.27253321631135	3.114842184432739	5.579269327879524	3.3766155434093323	6.285362381141117	5.640221318922933	3.1650957659407473	2.879299429636579	5.572419886668843	3.272317186989778	5.6787365893613595
Cd36	-2.4177335969677163	-2.5112989241997017	-0.4027457844503388	3.335086055867862	-1.418238500145929	2.0219130641271374	-5.335441072259133	1.381878346317856	0.6630893127865238	2.1057274665897605	-2.302161475957718	1.5223347771892455	1.099104121659348	2.8373216762641142	2.3797248010236745	0.14295035809722076	-0.508509413131873	2.2524963528432167	-2.70992756544603	3.354143478798794
Cd53	1.9933644352551987	-0.28188546693194	2.7097611471643246	-0.2480278249326391	2.303262867440958	0.007992647314217425	2.5400004569440267	-0.8642849309370826	2.7422164386048364	0.3759605348751673	2.1440763471546713	-0.043441095350570384	3.525086036844689	0.1325985078363452	-0.35129154190320905	2.4835022349018816	2.4765192254011	-0.41691013990653963	2.9934937600234504	0.4224444261127451
Ceacam10	-2.4390232471230497	2.4372422567335335	-5.377809849485888	2.3480644246845714	-5.309929281761597	2.608340766420023	-5.335441072259133	2.122101643059747	-5.390462556877854	2.3596791449241796	-5.217899309755417	1.899890050829873	-5.271315690072758	2.4530547222723875	2.2591665674483896	-3.676657357231054	-5.2414220529280895	1.939388684395233	-5.354753170082542	1.709368731960099
Cebpa	4.694199727047202	6.887334236967224	4.23368151127618	7.09841890735536	4.4998453825204505	7.043464651897469	4.762226776315041	7.134798613318972	4.651174286664414	6.92600185700644	4.980292512916287	6.906722862422241	4.869929030298473	7.108703148185451	7.08924452250376	4.752844059099876	4.918823795200514	7.076172345781292	4.762171581086755	7.160139056943086
Cfh	5.6547888134133055	7.746480720983799	4.916344480100417	9.539359102955384	6.277299974424821	8.9188020077656	6.475771213716257	8.993341939788563	5.686257173402757	8.20217253268098	6.144480328748762	8.644818820102136	6.212873629603819	9.474097115111215	9.115887735862747	6.427267165153561	6.88220346661774	9.147478317332	6.562009481917683	8.601342361718338
Ch25h	2.3162403065506525	-1.5346758402951282	1.5826981462655318	-2.032191975956001	2.622257098874235	-1.1889766956613887	2.8587292618973055	-0.21398705286459394	2.328597789293238	-1.2088936083527004	2.1601155106425973	-1.0050151361025743	2.552621387568071	-0.47007869361579663	-1.2187498066114721	2.959820207831053	3.0270618094347257	-0.7785425284994439	2.931170712829337	-0.7257981561927479
Cilp	-2.0697386013177237	-0.8416575141651239	-2.5719213894310533	2.1401369189486346	-2.4973994485778555	0.8320495687443433	-2.164484699313542	1.0079561371426529	-2.5812923573116695	1.5683995424475448	-2.046486886432786	-0.605827122995643	-5.271315690072758	1.4274624353017202	1.2296273777083955	-2.939714812633573	-1.5412596234160738	1.6658450114462273	-1.8983431868058462	1.9622335235190373
Clca1	-0.6598786202288911	3.321722554413337	0.08061565971535427	4.067027180442537	-0.5125236184975623	3.930987201964601	0.11711523139702408	4.341555523363	-0.006970191007890905	3.6603607761353567	-0.5659750952283947	3.8921260582178867	-0.053905639460775145	4.439115455893505	4.365567759561851	-0.4491016996373138	-0.9946105084424015	4.505559172607713	-0.10098160750179551	3.5862705096329153
Clcnkb	-3.6590259648094534	-0.9911210822140887	-1.2797655122133953	0.10415580227084455	-1.2241550363604425	0.709559269317248	-0.38631610711683595	0.6278879006692574	-4.392578169857095	0.6781877720924834	-2.0979196088593275	0.2854853613974363	-2.1487377574351627	0.6087705171403511	0.2651357805625608	-4.263033920207322	-2.0993413088011206	1.1520854170262775	-1.9277268124281353	-0.22092720396984347
Cldn1	-2.072966111757237	-0.8445454640008077	-1.6819911321839722	1.4266755063188392	-1.219297585710233	0.11895423091429663	-2.52971601224907	0.6769645027772592	-1.4847467471707554	0.318534078412831	-2.0498508184477133	0.6298237219495302	-2.4630867844530306	-0.015573671669630494	0.6731809739861887	-1.3581963722572588	-2.4370539055221956	-0.5293216808376516	-0.7169118459771795	-0.12153535130189402
Clec3b	-3.659683516178273	-1.7742746138192171	-3.7964436190642994	0.9486661674442046	-2.9793571119844544	-0.5189665868095228	-5.335441072259133	0.023482008742986393	-3.070540805187159	-0.5418158928300795	-1.5252410304740114	-0.4979761093882106	-2.468549436411873	0.9251187426335404	0.5248010533615268	-2.0924641825499632	-2.9214352648666955	1.4602006464022506	-3.034600514087344	0.10940949112625793
Cnga2	-2.9968162138165177	1.110883046072169	-5.377809849485888	2.3238913817526723	-5.309929281761597	2.5380780156947536	-5.335441072259133	3.2816789434681746	-5.390462556877854	1.3768090064068934	-3.6977103733394494	2.706391277239474	-5.271315690072758	2.5657311986829456	3.09587521752837	-5.25808446982124	-5.2414220529280895	3.3119438751234487	-5.354753170082542	2.858975556577518
Cntnap4	2.5149716999722727	1.8460331194442594	2.746255553989294	0.8704458469441492	2.193580471363701	-0.19686327708721973	2.3823427951572254	-1.5013696968555088	1.3665022477696722	-0.4976799050780628	1.395704679178915	0.1745518510357418	0.5686663536424189	-0.40616090034833086	-1.064525803696217	0.93061469547431	1.6230261475929397	-0.5530282381227328	3.589917988288449	-1.2216773747738199
Cntnap5a	-1.1537206886030587	0.18913050328468486	-0.6276088012322808	0.5264637773285199	-1.6081179315547323	0.006015646073545474	-3.7521543117898988	-0.2072142367203346	-1.4831449688432816	0.37980286555087106	-2.8960800621085157	-0.043319928186734705	-0.5131307327983953	0.26736420603609723	0.1888470070395463	-3.678442638325912	-2.072353215819486	-0.5296202478007757	-2.553623893303758	-0.2070681003049941
Col11a1	0.06485399763221443	5.146651754382281	-0.6408969355086394	5.326599672896658	1.4532547820098323	5.541675292952857	1.7297807388625148	5.794192412219932	0.6981091553592542	4.725735722938635	0.9020912397696276	5.233748607503399	0.8517563771922211	5.5502173985341985	5.795141336094518	1.1752589998080094	1.6763955780915907	5.992719027731765	0.845911105436772	4.870734013178119
Cp	5.644916707682746	7.615543739061958	5.224928392297576	8.542834927248993	5.9145077936239066	8.093815804912008	6.279807582972237	8.199210309451246	5.961910788250109	7.911051717960537	6.385885738260564	8.381045076978374	6.866665706817694	8.669026426542189	8.40239565851238	6.298936269709676	6.8432267537577225	8.313995171124468	6.58217563505181	8.428411032673264
Crabp1	0.5831084594836384	-1.5324793575962596	-1.4763187991881157	-2.3937604923551428	1.1464694036005965	-1.571747821914319	0.8947997144846294	-1.3580956060198597	-0.3492272479114858	-1.3900648505668531	0.7483017931287249	-2.083215578111374	-1.372075231064023	-2.417886191370898	-1.2221435523063815	0.9278201517481689	1.1657801054746262	-2.3595862946219115	0.07072353330046248	-3.661829435565954
Crispld2	-0.37062964062413467	4.99890269219603	-0.41462186299513953	4.635145833378348	-0.4872748153679927	4.995366163683118	-1.3345998216174633	5.322202440186564	-0.7645646044220615	3.9894205428247234	-0.2438227994072724	5.763057726668452	-1.241107524901041	5.116511377239011	5.749191289585642	-0.44497267504946825	-1.072919655477856	5.454515777336195	-1.6030009698546444	4.595802912127948
Ctla2a	1.2301103969139553	5.47539046973386	-0.6068153847416431	7.516102389887293	0.8053304238136917	6.5188929444106725	0.8475246651516176	6.561499374842223	0.5017872351360122	5.9764232539976385	0.22511619470143646	5.941838076528515	0.7822328387317465	7.620342857546662	6.609081992186004	0.5179274043368459	0.3039886552080984	6.9931504752615625	0.9134466968132714	6.752630054421018
Ctla2b	-2.2514190815997965	1.6136023791726177	-1.1955017894857711	2.997116175975381	-2.1748863229175517	1.993550320198605	-2.153441120107565	2.2919920282891106	-2.0203367047836833	1.871481447980429	-5.217899309755417	1.9062720215977138	-5.271315690072758	2.9320918154334836	2.3320091088093227	-1.8149375878746938	-1.6172975461391437	2.7508975270334384	-1.5162764569857805	2.295188519344465
Cyp2b10	-5.238135543315253	-2.016109758195122	-5.377809849485888	1.892317957778378	-3.6839411699709914	0.19009867653860743	-5.335441072259133	-0.5592022533887456	-5.390462556877854	-0.7961244429880516	-2.3664418671046765	-1.028184598999999	-5.271315690072758	1.518982730419437	-0.19974381645571168	-5.25808446982124	-3.6749093239227966	0.16142542647639357	-5.354753170082542	1.100622226515982
Dlk2	2.4902466729466988	5.34116552205542	2.391879107335627	4.094474167740131	1.413369375324752	4.488942137612176	1.6925404095857528	4.311180012340257	1.671596306414188	4.396474477537325	2.0261986838395853	4.7302285410017655	1.7687970196837692	3.8667695805644318	4.518339947721749	2.017335858753809	1.5457225874426144	4.4230160551470314	1.703405181214665	4.7472660506780855
Dock10	-5.238135543315253	-5.226750201040162	-5.377809849485888	1.6957705065416715	-1.6113287364795468	2.032527785233946	-5.335441072259133	-0.08317930040005123	-5.390462556877854	1.4695282574232302	-5.217899309755417	2.466251705422123	0.326552245368859	1.9488395510417302	2.201578328603028	-5.25808446982124	-5.2414220529280895	1.6017854996165697	-5.354753170082542	1.6642686626624068
Dpep1	-2.3161366586849432	3.5525387793268286	-5.377809849485888	4.564396107774173	-3.2057386993921355	4.5864158134444235	-5.335441072259133	4.729689048950533	-3.2874072094825664	4.260346177132837	-2.481016939746001	4.06352126605598	-3.3301201137197594	5.063748825764978	4.955409489083734	-2.5286593796817582	-2.5099699418814123	5.128738535016034	-3.421861390129464	4.92620454073984
Dpyd	-0.5236477389963127	0.9587647658677118	-1.058171920890155	3.0433584175249395	-0.7321072207925134	2.7336454582677234	-0.04966203199371786	3.1559608010674407	-0.8119935321069344	2.612637977282314	-0.5027489592507861	3.0649134382859944	0.26530929833388095	3.5037663260346354	3.0332717202787887	0.21900809876163016	0.35747069876971505	2.858076703095255	0.7773888178194159	3.5631623578166907
Dusp27	-1.726076921826617	3.8663854916033618	3.1295714370295373	3.958191176126234	2.685381609732956	3.2854916679057062	-5.328441957432702	3.948041813470808	3.644477031860735	4.751662988601574	1.1111197643290849	2.771168075772757	0.04626670781563988	1.7961239222856555	3.111249983883704	1.5213894377852435	-0.9163503676419416	3.881046229329961	3.7550486040894246	3.7462342203742054
Egr3	0.8579085827118533	-5.226750201040162	1.3886008769256493	-1.520289883811708	1.3711379621879927	-5.280354135664134	0.7570467977300388	-0.31834867924603577	1.1367388357036035	-1.3616914525639756	1.8414772511520983	-0.06426303890322352	1.7540434987574895	-5.228816918191468	0.08194714113709584	-0.36669314890645194	1.61760955654383	-0.21410938528294862	2.079018733832689	-0.4942691892703006
Ehd3	5.342200262003576	8.9532412724586	4.759992058277946	9.257192585447621	5.677259549780792	9.356511026720211	5.559966748084425	9.412363226424528	5.227144310230452	8.888126622913207	5.462184680401625	9.265618704570171	5.3334535388889295	9.432037295341257	9.422502059470862	5.539744535145366	5.826233828565396	9.407991284689796	5.457150548748779	9.0032630186873
Enpp2	1.9008577739550456	3.0669174281785603	1.836446947072229	5.921532152478275	1.3210084777919893	4.410241715215817	2.347870686450518	4.618601279914361	2.4551813726604372	4.000455810037609	2.266746320380275	4.210179069440994	3.6055579767542043	5.919709433517025	4.974895003887943	2.26148659036125	2.7163876964788765	4.817660179819843	3.227079830498484	5.2941553844267615
Entpd2	-3.1911751178151992	-1.2403826645144815	-1.9988057697053248	2.165837202565543	-2.958130003521249	-0.007124726515858917	-3.286921206497476	1.114388420561667	-5.390462556877854	0.5136493423529713	-3.6147239633271284	-0.38116291818199355	-5.271315690072758	2.0965837770291635	1.1250767442856888	-0.8421329286100093	-1.7829462937848959	1.7294433924758426	-2.5246527056301713	1.857988735957649
F2rl2	1.4702798160924284	-1.451716458263121	0.8619387360641302	-1.9958363617951507	1.660030860242301	-2.058180363682297	1.028547705428563	-0.6687052204119343	0.9119124051037623	-1.836364532358817	0.9063412587186909	-1.2786163168567217	0.7950272140695596	-2.4161216512323156	-2.098413027224339	1.3771229456244418	1.1470999988401518	-1.4076099843780088	0.9432906374547182	-2.0418005182949317
F7	-3.6576531476905902	1.609045369457083	-2.2124821202382647	3.5290875959283627	-1.60438118316859	2.887294470179222	-3.0144701165633054	3.1657390295673693	-3.0698795138689023	2.628282093065406	-2.899214056384394	2.0958512662074242	-1.1847368458486014	3.553200852530386	2.899181567766855	-2.456521538377858	-1.543952847834809	3.565760847550225	-2.189362356998578	2.88424879855794
Fabp4	-2.9248212875374078	2.7017114550078527	-1.2956789722273223	2.621537971062076	-3.7169884145965204	2.5758924578285156	-1.4277223029030948	2.5957499012993757	-1.486310421465017	2.5263046053718012	-1.5264782886430603	2.520579637563471	-2.1073471130003023	3.178496343410753	3.043043441532895	-2.939797372623388	-3.6580789727891307	2.888872161357976	-2.5970991701571298	2.292013184907344
Fam107a	-0.9471150262572171	0.8375501167428806	-0.3661161822518336	2.4312607279302387	-1.04773204917354	2.2292617179592717	-1.3166709175707525	2.941422876055213	-1.094902436360968	1.3895081229731667	-1.5162831854193937	2.3114667587100977	-1.4310122874602536	3.246703406252955	3.140067434498712	-0.0605328317071776	-0.28472777128789095	2.8330427846671853	-1.4241976975377637	2.6569988852845228
Fam180a	0.48266168016523864	2.6280195113795766	1.0599533093372313	4.392267075580615	-0.2593448167829931	3.7088708459176374	-0.8127615095185603	4.002410974546867	0.2801447711179003	3.513929941404758	1.152385359955066	3.25885082965802	1.9461598812199412	4.587328571963161	3.8615288728507076	0.6662959753979012	1.059287503379381	4.399907076504185	0.9805053408899951	4.096623887956146
Fam46b	4.505629055285327	6.398359715148281	3.707210163211314	6.038962577941426	3.881976152713582	6.194865040902595	3.9507606094824634	6.148358158625332	3.9456688456547773	6.100692561664571	4.256675449368385	6.152826192229913	3.5456066765716123	6.033082756824472	6.210371577199147	4.272053926133316	3.758060640536861	6.193954310412262	3.708409675781837	6.163614729606567
Fkbp5	6.121772774471906	9.203609440651721	6.17993288522388	9.445518170621146	6.12390844560246	9.464235439508787	6.176802321660437	9.453275743632549	6.056976489890367	9.078018926880182	6.074549253625008	9.41838239356949	6.032935916659113	9.506804958106587	9.50693163438256	6.088780745504823	6.154262029428393	9.403282457833699	6.012914279974826	9.187876268784139
Flrt1	-3.569863001001813	-0.9893236046254176	-2.5700452789665094	-0.6794090324540849	-1.220439172481254	-1.0322266188823965	-2.167558201348613	0.1738946425574901	-3.8061783867455636	-0.08654599983792778	-3.633620896847961	0.1053245391280347	-3.6849379677576994	0.20121717120939603	0.3113141136085586	-2.9424875958733705	-0.38694800424871584	0.3177900781602163	-0.5568546990239743	1.3185114159653553
Fmo1	0.17085866106139344	2.652004690565166	0.51717161367643	3.6384321383550207	1.6300684968873618	2.964649166990884	1.9472243437203687	3.56651674702516	1.8171063786448394	4.0469366442941626	1.3257960035149474	2.6789286582495913	1.2528259431530269	4.033766816148004	3.532606125261938	1.7618906964425656	2.0414881165251746	3.830284120235607	2.1590581235769126	4.213236440474514
Fmod	-3.182504412563911	0.5742214020215534	-2.5066995036417103	-1.1284296386244606	-3.247530808401823	0.04188475408236603	-2.179588924338927	1.0941659669205994	-2.867024661026766	-0.8630941621449252	-3.849329420937559	-0.06415134215030088	-5.271315690072758	-0.48662749217644263	0.15586985194598246	-2.3890854024420825	-1.4335651639589753	1.3029062336269224	-1.5418003294769265	-0.21992731515047848
Fn3k	-2.5705640905486287	0.1118279840306858	-1.8570338321796525	0.49612370263319017	-2.3584778434679006	-0.8227555286438318	-1.6492466994628696	0.39235432828214273	-3.6299527539934204	-1.4029124577552774	-3.738785257654455	-0.2942025322139563	-0.8395748361878913	1.4191495773288976	0.10658170596132767	-1.115560493509122	-0.34736457124914527	0.011900891882945693	-2.995460374789265	1.015967356395373
Foxn1	0.7789470416256132	-1.7769587643698017	1.611354120693972	-2.8810535487135214	0.24798283510475225	-1.8198881359656474	0.39062285269576147	-1.7943558169235947	0.6306618658394096	-1.836283541332736	0.5691463602229887	-1.3459507169810183	0.7957556460529576	-2.9037712516914422	-2.1315894969198994	0.5159179810147309	-0.2905936585916486	-2.364694024406991	-0.6058846475556292	-2.9279804151225726
Foxred2	4.245406091041735	7.0430057698704305	4.364974988197015	7.144529253281192	4.243067719342748	7.229757839277919	4.53197839590147	7.395023747236443	4.503112345010189	7.075993483941855	4.684435421468846	7.426283266466778	5.033669797628911	7.188681476218593	7.405522807306274	4.539301382504203	4.908453886512739	7.404649393677083	5.078559202452682	7.378074315676152
Gas6	0.5890152865778131	3.799123576434009	0.45009888918684293	4.135110145488627	0.8839785008178221	4.25077847273381	1.2628400709806604	4.656701893028623	1.4536281150474684	4.165089769812783	1.4658249553866458	4.2529742341948396	2.2446995420367166	4.449284873805588	4.558047981923608	1.4212516635299293	1.059008579772336	4.880775253846367	2.0572812015044715	4.4057365545821625
Gdpd2	-0.9416195317228807	1.357756375013227	-5.377809849485888	4.534335102667576	-3.577872178693294	3.555146115833863	-4.14785621697673	3.4200115524285724	-2.9013309135464964	2.2982671446230962	-3.49476632517903	2.995109484241759	-1.814240869265204	4.145695661112763	3.805593518101591	-2.275932754065677	-2.753113149777551	4.129584619077363	-2.1879832676229403	3.4379730596485043
